"TSTEP","MONTH","YEAR","EUP_gfd45","COP_gfd45","MZP_gfd45","PhL_gfd45","PhS_gfd45"
81,9,2012,0.380559765097099,-0.200754244680653,-0.033600085444137,-0.109729012914123,0.124974687088558
82,10,2012,-0.0690132640014203,-0.476119191327281,-0.056159978206785,0.305773206904583,0.248811866577293
83,11,2012,-0.0864240631793893,-0.479134163492062,0.0140927232393007,-0.243949894420704,0.54874996174004
84,12,2012,0.813758488555039,0.0962348878872628,0.457892158482876,-0.197668241380157,0.996585078513052
85,1,2013,0.547369842996948,-0.162868819947811,0.546212548327411,-0.339355522687645,0.570597725968976
86,2,2013,1.32213813808307,0.232100680472388,0.415925599520081,-0.378370798136433,0.00689907795697486
87,3,2013,0.0511102254552169,0.119397592973341,0.186923222886655,-0.204136888075383,-0.0645126457658304
88,4,2013,0.0214423460226636,-0.0770188298725396,0.0260440783302156,-0.24163441515602,-0.0774517875301866
89,5,2013,-0.253335803178031,-0.220320377674997,-0.24285618746608,-0.228459993633427,-0.159135104457941
90,6,2013,0.172846286602859,0.110362083144664,-0.233666254963244,-0.0416205631716805,-0.0599262417587042
91,7,2013,0.00601967136898907,-0.308314652993659,-0.0604379584220005,0.446509263016862,0.00581101600077427
92,8,2013,0.0629204495893378,-0.397217801206358,0.090568716483356,1.09398548024819,-0.0359090303906316
93,9,2013,0.515066630831611,-0.153672627819721,0.0398070667922883,0.247614486440625,0.0610560862509748
94,10,2013,-0.0812064314516843,-0.504978380955834,-0.0753694411371658,0.598019908905729,0.0924977309203705
95,11,2013,-0.100920728692958,-0.511121235536285,0.0126035256841626,0.787938699887356,0.263625076140213
96,12,2013,0.853073855735255,-0.0129376836390196,-0.00170764179754401,0.103304255211922,-0.00297496723420021
97,1,2014,0.0594235460612447,-0.536516291037326,0.102318448326289,-0.172917622540064,-0.113357377861426
98,2,2014,-0.234158880499152,-0.664387646735965,-0.0405219330390577,-0.318583647986353,-0.103250881879518
99,3,2014,-0.359815059407014,-0.470264440501753,-0.425731506968983,-0.461945298928542,-0.164559741075191
100,4,2014,-0.781913395612136,-0.783200296316345,-0.689141557017652,-0.328055185895792,-0.23031651065067
101,5,2014,-0.573165085339775,-0.521689955398747,-0.442882491699921,-0.354572803356309,-0.414758505926056
102,6,2014,-0.159450591531393,-0.206607928647279,-0.367423711711039,-0.117338186044717,-0.197049452454915
103,7,2014,-0.0779727913853474,-0.347449726359031,-0.266847070771401,0.569597996398289,0.0468210485822802
104,8,2014,0.359019624543941,-0.191722058247151,-0.0340312083820001,0.0976838476990798,0.0737410717729146
105,9,2014,-0.0954286572083605,-0.417852401704581,-0.113648499566294,-0.254755382725845,0.315909164871436
106,10,2014,-0.101292762485942,-0.45672231229281,-0.127769390521321,-0.450658013158662,0.651359840829919
107,11,2014,0.0952215720238199,-0.368632664752353,-0.271108579728952,-0.580468213186211,0.557608398335702
108,12,2014,-0.612647843500907,-0.726631585310995,0.340344254054215,-0.430459517835424,1.56120533354938
109,1,2015,1.13412174139694,0.396532316338944,1.52525377344035,-0.241228231862905,3.36119197635584
110,2,2015,5.52307961583596,3.24188658758872,1.52552913869628,-0.126230741159949,0.756467284392233
111,3,2015,1.02755478011598,1.37676648663906,1.28200657851408,-0.0549770039218744,0.328380788617375
112,4,2015,0.859871893093761,0.785290810617595,0.300687311001248,-0.259344032528358,0.461064970309061
113,5,2015,0.276756757272746,0.389476223186852,0.0721081393605174,-0.0942396442492505,0.656132393927039
114,6,2015,-0.206593552993412,-0.241405179778349,0.0563171549711876,-0.201143179566495,0.174016728432094
115,7,2015,-0.264405949980662,-0.451358922896637,-0.112993142876989,-0.180484247450013,0.184582730808071
116,8,2015,0.0376459099853408,-0.374236324661051,0.0660767376523397,0.08525541015427,0.135140474901262
117,9,2015,-0.189825674530723,-0.531683717735834,0.0334640478333095,0.715090712033101,-0.123263178149607
118,10,2015,-0.133110863776371,-0.531176190897808,-0.0283257510435484,0.788135875278456,0.132738990205089
119,11,2015,0.195003891712039,-0.332602481029917,-0.046221681852698,1.02872519042858,1.17696799645266
120,12,2015,0.422947992067532,-0.169164905318173,1.11400612477218,0.447634194151498,1.67669206701161
121,1,2016,2.10914185590313,0.799125493266774,1.04780653604544,-0.257646941416142,0.994658075217719
122,2,2016,0.233655401105876,-0.101863666020109,0.065480501918266,-0.281161080976943,-0.0932527694436558
123,3,2016,-0.220982929174493,-0.250360377318486,-0.156495258942022,-0.232477447086089,-0.120835558087721
124,4,2016,-0.0471782166038708,-0.114502528645449,-0.028786722445967,0.100960424087987,-0.0471052574505406
125,5,2016,-0.0552349949521181,0.00829994982354587,-0.0297958277439562,-0.128712937128311,0.360320902101108
126,6,2016,-0.287229095848033,-0.326944557906619,-0.0771400814848697,-0.20292832254984,0.206309749033444
127,7,2016,0.0292494288642966,-0.217786371168241,-0.058350692638061,-0.235026154322064,0.578139805664508
128,8,2016,-0.0741974756919337,-0.436869015149594,0.0611858370468803,-0.111881847351848,0.801058512808225
129,9,2016,-0.0230788178186946,-0.452425538664833,0.0255609305594675,-0.21373900995231,0.754118552813862
130,10,2016,0.102694632290239,-0.372262950294395,0.031288953912566,-0.313996390406171,0.374668605085878
131,11,2016,-0.128033074030436,-0.520662850233959,-0.0396538236408895,-0.132819269936716,0.695628614694999
132,12,2016,-0.182727340167364,-0.517016335448583,0.626308721770631,0.322114772006028,0.987215818187112
133,1,2017,1.24871514279335,0.507850734354471,0.565056449917019,0.0303104787273432,0.914554032069292
134,2,2017,1.62302419517954,0.899974495287642,0.345707669440141,-0.033772189861041,-0.0491007206975909
135,3,2017,-0.328732537119535,-0.403238803192771,-0.123467072187016,0.0120415172032065,-0.121808528552391
136,4,2017,-0.108900563568034,-0.145235403938581,0.44845690606327,0.281959627365996,-0.108617816673481
137,5,2017,-0.136821973148518,-0.0728419024266036,0.204769146009993,0.233657000355122,-0.141726997329143
138,6,2017,0.00497013820644376,-0.0580162008788475,0.140192632848136,0.284872639633731,-0.219294222201041
139,7,2017,0.239895291360569,-0.141817081747504,0.187830581375781,0.0778526430823314,-0.346900249798428
140,8,2017,0.02442950120215,-0.449997457830968,0.0810922382592139,0.385745908543251,-0.408522339025378
141,9,2017,0.0525010954324452,-0.465914382936716,0.0474856925212366,0.174826620739846,-0.688034479895115
142,10,2017,0.145915488919692,-0.385813054531842,0.102941464505976,0.292345483513069,-0.864195899625513
143,11,2017,-0.0998768400249171,-0.528224881701364,-0.00121354727124423,0.763068423353314,-0.989829917645491
144,12,2017,-0.0417244519923531,-0.511293621061528,-0.928849381529166,0.654420753951531,-1.17723191735018
145,1,2018,-1.15438249009356,-1.15754830940149,-0.71404685787313,0.372077038034766,-0.972576387371016
146,2,2018,-1.49177581097718,-1.20822132141733,-0.444009499473884,0.00325110128032113,-0.15169217019962
147,3,2018,-0.412154663906599,-0.506231091376207,-0.536207726823514,-0.179567069214496,-0.147277463389866
148,4,2018,-0.643072396313074,-0.628172363718142,-0.178432564640981,0.0897070479963,-0.170728325674333
149,5,2018,-0.169502113955802,-0.0719459979485447,0.0574237673157525,0.214681001575354,-0.364906618794598
150,6,2018,0.133711197770071,0.0823190881494291,0.0122525998388743,0.193688563210152,-0.202372215470799
151,7,2018,0.301485579511117,-0.0800845657038741,0.233920999073262,0.190234451851783,-0.0946445330736669
152,8,2018,-0.0677397813765777,-0.469003907902912,0.00545401765148745,-0.0350922912019221,-0.151786114964549
153,9,2018,0.167716481094215,-0.329687909726906,-0.036788825174399,-0.20709707477804,-0.0395518232815825
154,10,2018,-0.0527620919782847,-0.470425379338908,0.0979938917365757,-0.0374092806399382,0.168025696597546
155,11,2018,0.0349944210886497,-0.473100049900965,-0.0101118099076825,0.473656899160702,0.482800457199991
156,12,2018,0.670973600189071,-0.115160859270878,0.161462838888008,0.408357950801092,0.254461393459914
157,1,2019,-0.568677314929929,-0.901164832974113,-0.196382289922865,0.00997455721345508,-0.601355788216327
158,2,2019,0.198743705256137,-0.269376929880417,0.0650879442607204,-0.0497139941902475,-0.0874059020036259
159,3,2019,0.00709427497452109,0.0352309568036069,0.0145123933446525,0.350109780478799,-0.0858075247998434
160,4,2019,0.256919364428936,0.141839426901945,0.297875185012813,0.107988204158229,-0.0523432273480012
161,5,2019,-0.0196302808113286,0.0242409620085289,0.138983268400677,0.324898464349347,-0.0208940551746631
162,6,2019,0.355154669297323,0.256616746542538,0.176813381074725,0.100842254105677,-0.132807938776603
163,7,2019,-0.158815395569979,-0.432959809620346,-0.108624261735269,-0.173268833994875,-0.150688155299739
164,8,2019,-0.200444358246385,-0.506037870161695,-0.0053887237455954,-0.0541187951992509,0.299524253315884
165,9,2019,0.470624059701096,-0.205371509666941,0.0511175778203894,0.145506881376791,0.289546108891627
166,10,2019,-0.0830490578924202,-0.509925440893278,-0.111686863744229,0.0822294087134885,0.376677586661497
167,11,2019,0.0857851231934663,-0.389426255809901,0.313805534850271,-0.0776395836058068,0.51101103368773
168,12,2019,1.15783987574369,0.190196178043151,0.352931952707432,-0.131322384294026,-0.580039571615172
169,1,2020,-0.797129220741266,-1.01668795189136,-0.544294064148837,-0.155015921051002,-0.966853479990976
170,2,2020,-1.53835197560457,-1.29129900826361,-0.288568803082199,-0.0533964338556046,-0.125876634907037
171,3,2020,-0.298121260722553,-0.352016479527602,0.0707971921973636,0.229113839376384,-0.100134961146758
172,4,2020,-0.301071981258456,-0.298986816965694,0.571889558439612,0.450283846877753,-0.0686655719422352
173,5,2020,0.24319238114898,0.321238644521971,0.221457464648401,0.188600532966098,-0.108051786817017
174,6,2020,-0.00640575122673592,-0.116430268605355,-0.0723854778710274,-0.0444729869419218,-0.182284595962491
175,7,2020,-0.0805732620090873,-0.370983602482749,0.106491364948689,0.11582220308069,-0.250857797339105
176,8,2020,0.127050671379724,-0.368051845860531,-0.0316683180966321,-0.0575295354257404,-0.246211036043849
177,9,2020,-0.265814802616234,-0.594365691800315,-0.0603482797973823,-0.145068130314136,-0.250317945454973
178,10,2020,-0.0695918990078369,-0.483481622756149,0.0884483926300978,0.03516524168374,-0.142721587080171
179,11,2020,0.369012079417233,-0.254783436360653,0.106395309462358,0.44170355979582,-0.826917271794353
180,12,2020,-1.079004409481,-1.27750186261197,-1.31167098142703,0.478602824811081,-0.820391288709559
181,1,2021,-0.0914615655990961,-0.47696154361282,-0.304966073361997,0.154532479958599,-0.18132961219181
182,2,2021,-1.29370494692952,-1.16031755249968,-0.407594777325149,0.0359217585061729,-0.135927238568995
183,3,2021,-0.402774158315473,-0.493108696475711,-0.382112874891545,0.224240185308594,-0.126056859880891
184,4,2021,-0.443327932972478,-0.408602700365069,0.418807944381374,0.497425271174204,-0.105390113148984
185,5,2021,0.257208647240763,0.346468076583167,0.165052779078914,0.115509152579689,-0.354702358015746
186,6,2021,0.187970071210023,0.0677092817379612,0.136095520976372,0.37409370998535,-0.0888725303761897
187,7,2021,0.146460025438135,-0.236029242700347,0.328059257351287,0.160206001179937,-0.185538886932101
188,8,2021,0.290157156760703,-0.319757117549936,-0.0120447604869383,-0.0600357023942801,0.0654877765313862
189,9,2021,-0.0934146990979852,-0.520732891852827,-0.0290069510413272,-0.0709036483768766,-0.230683856032582
190,10,2021,0.119581354646121,-0.394502925251454,-0.0476603630480882,1.22626723351973,-0.304078913534965
191,11,2021,0.0454521101287313,-0.487564695562606,0.169790770230423,2.48844505197334,0.156511222788326
192,12,2021,0.581501986786012,-0.294092406173944,1.08301454374923,0.451231986956466,0.282220205621855
193,1,2022,0.498150097087213,-0.35374849610323,0.103559458057954,-0.152090101536856,-0.205382027620331
194,2,2022,0.408900463433121,-0.104675959916439,0.199707599771885,-0.254461753014378,-0.0946966532223302
195,3,2022,-0.271043152691659,-0.343544373755272,-0.142587653652922,0.350688670097482,-0.123822978615565
196,4,2022,-0.103686727657038,-0.196722922919222,0.552428658197538,0.445604854306793,0.0727446697673537
197,5,2022,0.0217329500986514,0.0719062154317993,-0.0301509949578582,-0.199912287103927,0.154227342916621
198,6,2022,-0.0783961313044714,-0.143095547173163,-0.222102678503147,-0.189469817882821,-0.0515700129345852
199,7,2022,0.131789559150267,-0.198473692033088,-0.109050315956737,0.231001259864933,-0.0249270316457827
200,8,2022,-0.139289747020693,-0.489147206741517,-0.0236706741449623,0.010545899720739,0.0798087563211112
201,9,2022,-0.0748230890466839,-0.476440063513482,-0.0175819482914028,-0.216228072679383,0.373959303229635
202,10,2022,0.0900881444362489,-0.397111351096607,-0.0324963738831344,-0.333001328979458,0.741088220798239
203,11,2022,-0.0139605129452901,-0.43794392564967,0.0678457345514922,-0.378987081694119,1.29592871054877
204,12,2022,0.963307564181071,0.0796720779522335,1.54301062541829,-0.16208157076772,1.33151246815056
205,1,2023,0.714249668007263,0.00153222985478774,0.245583826673432,-0.233585586946897,-0.254269886988085
206,2,2023,-0.61138129358695,-0.806949959051558,-0.00450798932540597,-0.104063032690211,-0.123467996698844
207,3,2023,-0.36197143110999,-0.439708631769454,-0.303265817556998,-0.32638361162298,-0.142711021749637
208,4,2023,-0.521640874472043,-0.540680116880156,-0.515401024732169,-0.33448842064421,-0.221123771775478
209,5,2023,-0.352749243143145,-0.293532588601162,-0.378208914645216,-0.373569521592272,-0.62396151916832
210,6,2023,-0.246378624130041,-0.315058848732692,-0.362506112829094,0.108194687450601,-0.368536883588595
211,7,2023,0.374189562549453,-0.0620026582347645,-0.0294751517295927,0.472991581016434,-0.452493776919344
212,8,2023,0.120789479954075,-0.386655315696678,-0.0200389808133984,0.255137018631142,-0.157680791252546
213,9,2023,-0.103089197821687,-0.452974563344645,-0.122151876367713,-0.197785698195199,0.19027916674585
214,10,2023,0.0855037284583351,-0.367296423387593,-0.162507044221885,-0.260360268754919,0.424969350653683
215,11,2023,-0.21102594021074,-0.567734191145751,-0.340872573472586,-0.488916633947803,0.898482038617028
216,12,2023,0.759512713491453,0.0848692370475079,0.554727434920233,-0.436452159910666,2.34838061593229
217,1,2024,1.75166282776136,0.633148838067393,1.75028412585032,-0.436671652227319,2.89698234150511
218,2,2024,4.11698003925979,1.62878348358806,0.885474909846668,-0.409441458300869,0.0203309359403121
219,3,2024,-0.022557725388847,-0.0861391582881395,0.0719914573571023,-0.270186230695138,-0.119912356840073
220,4,2024,-0.0737503517174416,-0.164359548437939,0.000110248467737328,0.185765560167366,0.00837282731075151
221,5,2024,-0.13946515709863,-0.0726265293470136,-0.0443162021143648,0.00168001678898033,0.129069714231114
222,6,2024,0.27253341181776,0.200097553456346,-0.107144830147118,0.151413030552925,0.0115456388713462
223,7,2024,0.0189884358475989,-0.324328002242176,0.178315960968517,0.235473680334978,0.127594701481819
224,8,2024,0.026039954215084,-0.440324245234451,0.0115055271426641,-0.0231204270676053,-0.212214419034986
225,9,2024,0.258462583104887,-0.271777182042844,-0.0676232175395294,-0.190710626427998,-0.00620919642586537
226,10,2024,-0.0499532852123159,-0.473820411286677,0.0172668530968765,0.697248922874947,0.251308224409294
227,11,2024,-0.12101951826504,-0.499508677089794,-0.00104934754012487,0.186610973768614,0.220729859417037
228,12,2024,1.26018946562882,0.423210364085612,0.534628627971575,0.0849092631063688,-0.0027869171537056
229,1,2025,0.156652593187217,-0.44297283370775,0.0106557322000758,-0.0938279317407201,0.5428480556241
230,2,2025,1.78984083759241,0.761599899889624,0.437585680439086,-0.116763266948847,0.218128045629259
231,3,2025,0.412544605869244,0.606606287290486,0.667751031461301,-0.0533313028478732,0.0885720094855948
232,4,2025,0.639177509027791,0.563278807211228,0.533228993095854,0.164222872045828,0.346276167435274
233,5,2025,-0.000828708683578538,0.0957343466007858,0.071743969880528,0.046400034159086,0.49998609202632
234,6,2025,0.167682341491549,0.179922915189618,0.0674050121553613,-0.110335868553338,0.144874601719387
235,7,2025,-0.263195351169114,-0.476272628959226,-0.0921553182627664,-0.236149888920356,0.19896405783403
236,8,2025,0.0317510971689066,-0.38649211425694,0.0342347768200211,-0.100651210065224,0.0453233846742562
237,9,2025,-0.106937139574783,-0.516453091701139,0.065419270699516,-0.110508710012249,0.518412031305457
238,10,2025,-0.0417366501004531,-0.493736877629293,0.231841918649254,0.031009677115871,0.559953003388793
239,11,2025,0.0421506108796998,-0.47311271892027,0.0299223843031529,0.447292780063617,-0.429299835408656
240,12,2025,-1.09671520781634,-1.14468160641234,-0.994502935482397,0.56581684285149,-0.730903769968241
241,1,2026,-0.654989015789266,-0.742999205608295,-0.521870874438739,0.248897213779331,-0.306594822037863
242,2,2026,-0.770782223503385,-0.918529428007199,-0.341962023467794,0.132445476647155,-0.151931889625462
243,3,2026,-0.3842624110356,-0.480073195028309,-0.226699292652368,0.0552130206096042,-0.146098582956102
244,4,2026,-0.546490799641398,-0.544215090718272,0.252388364535825,0.00437180033994511,-0.181264129528925
245,5,2026,0.0396508370718098,0.0993787893438691,-0.10510934950119,0.0551664519713384,-0.143185704239331
246,6,2026,-0.0176146023943785,-0.129278967224162,-0.14445528082338,-0.132169624930076,-0.0896212026584309
247,7,2026,-0.0921246641884141,-0.374868322941279,-0.0759999108219837,0.10994772633678,0.0285196733394855
248,8,2026,0.197673048951741,-0.307749000248138,-0.00773924834018114,-0.0655053728428733,0.0930771993893871
249,9,2026,-0.0594352920481185,-0.458735837466679,-0.0208304335801203,-0.205677449025612,0.332667887374132
250,10,2026,-0.0852612963375654,-0.49042280550995,0.060801216326972,-0.0953717105019674,0.574051677389541
251,11,2026,0.27733543777949,-0.201285382831857,0.265274122855916,-0.0199380704967855,0.419710153740585
252,12,2026,0.254711984170309,-0.315729820397946,0.411305806528008,0.000737476769953282,-0.125582205467603
253,1,2027,0.595475748174952,-0.220754107978035,0.130082782389262,-0.139318385776916,-0.0949356427429464
254,2,2027,-1.50115668163018,-1.31385806876257,-0.325323246500422,-0.171166294795664,-0.137911709918063
255,3,2027,-0.414260409716016,-0.511951120415478,-0.521026955885794,-0.419468818601636,-0.142293029516673
256,4,2027,-0.785243790654439,-0.781437195158912,-0.779742841139416,-0.0460893345608046,-0.220968161110156
257,5,2027,-0.363755557415554,-0.300481917048116,-0.362595139813074,0.0797116160193165,-0.416565720582088
258,6,2027,-0.0674485116010196,-0.154382120412129,-0.279367909544755,0.0672999169165058,-0.310406076965247
259,7,2027,0.178238965101452,-0.204032301384964,-0.17513812715919,0.308971935866182,-0.501076182446411
260,8,2027,0.750849067449098,-0.115529033321476,-0.0327524093848806,0.368736575457438,-0.405632645489668
261,9,2027,0.0939281795152618,-0.385964741980794,-0.0665493530268385,-0.0111405847109703,-0.0393397754711386
262,10,2027,0.19206701055296,-0.315618145590603,-0.0874920207518805,0.211402983039957,0.711744120820571
263,11,2027,-0.141563640489443,-0.524281435162837,0.0447718494051217,-0.291685000894989,1.36703470359824
264,12,2027,0.507498574227391,-0.100251700062351,2.16967054356251,-0.0560376645114326,1.0099502568494
265,1,2028,1.00474710742688,0.0275400498034433,0.258416716106748,-0.240389555200548,0.563918318553877
266,2,2028,1.98541442304256,0.974282281605257,0.693797664201585,-0.131949614429942,0.0425390954164218
267,3,2028,0.0422973017499171,0.0879461440460578,0.231647697032493,-0.0699581617074965,-0.0804061911516062
268,4,2028,0.621670946448908,0.522210508213988,0.546727711545257,0.166627562535079,0.232861492703007
269,5,2028,-0.026342230400363,0.0440425365063495,0.350494132498874,0.540723789419122,0.751057945100359
270,6,2028,-0.0367903314105484,-0.0763218172336648,0.224347600728868,0.00314359897942462,0.0902147425316506
271,7,2028,0.0255574896914388,-0.259302566760861,-0.0641135498401449,-0.0979817221049355,-0.157987876210659
