"TSTEP","MONTH","YEAR","EUP_mir85","COP_mir85","MZP_mir85","PhL_mir85","PhS_mir85"
68,8,2011,-0.21063496825672,-0.503831673959736,-0.138625860679232,-0.0966317257087365,0.155374366427226
69,9,2011,0.0376619152860724,-0.391814140404543,-0.0375305909239992,-0.164423699484605,0.425252286633805
70,10,2011,0.219953075278146,-0.308774314648117,-0.0516799619575717,-0.250934638774882,0.429699361066376
71,11,2011,-0.0248671671940778,-0.444404926599737,0.110206163897414,-0.366150521906926,0.519436264526362
72,12,2011,-0.367618662927595,-0.588645846774042,0.241466694479446,-0.24454922898463,1.39546984584512
73,1,2012,1.06600788088511,0.294912255660095,0.841472844568402,-0.34488142076753,2.09777202892893
74,2,2012,2.58840011121242,1.52823191021488,1.1022889803073,-0.41852682389215,0.441057171164118
75,3,2012,0.13702442320102,0.207413084671319,0.261637707946509,-0.469164176452722,0.109803029636514
76,4,2012,-0.183839423889496,0.0149860925827932,-0.535080561071511,-0.284614446412763,0.208341293396252
77,5,2012,-0.400507321105866,-0.238569396652586,-0.0322460611620776,-0.099992266012341,0.382865246281945
78,6,2012,-0.128178719828051,-0.120977691464822,-0.0456549866293028,-0.145234931832886,0.136804133368761
79,7,2012,0.0754630923433539,-0.184759602428835,-0.11347021843087,-0.188094203251417,0.188195000034563
80,8,2012,-0.166283027696298,-0.486923322471137,0.0123502154509345,-0.158261125821288,0.342729254230406
81,9,2012,0.401286087150806,-0.198230658018818,0.0199184677650501,-0.239139376472629,0.522643939429679
82,10,2012,-0.0666154005111091,-0.470326466860166,-0.0472370531265875,-0.263403640441647,0.160950328222701
83,11,2012,-0.0348855320882229,-0.434379657740234,-0.00341324849980351,-0.286212465802765,0.630690930941169
84,12,2012,1.16516561768613,0.363839788210018,0.225920901468518,-0.180509927629709,0.666552306937881
85,1,2013,0.216206211233626,-0.297472152523707,0.233456514518416,-0.295164190361964,-0.0909614263129057
86,2,2013,0.259990451829093,-0.125521727689546,-0.0401811275950109,-0.209366845292408,0.059423059872822
87,3,2013,0.0925049784275267,0.0608788597381742,-0.0824842115552866,-0.00793262066381595,-0.0330144012493201
88,4,2013,-0.174421236182355,-0.30205037202042,-0.298563255756086,-0.126643584046732,-0.0135378489911291
89,5,2013,-0.416750754527984,-0.477910879903672,-0.342729595260533,-0.19426031850914,-0.0215699149336337
90,6,2013,0.111681782978218,0.0674838750405256,-0.171288698320672,-0.0115773801621584,-0.0392426423053013
91,7,2013,-0.0122408350507941,-0.325165912523459,0.0119406447571031,0.111089761359049,0.187770633833776
92,8,2013,-0.0827970705667062,-0.444522112552787,-0.0213254871660989,-0.10194853350242,0.178968871717122
93,9,2013,0.326646573442663,-0.20655119589051,-0.0471923624413152,-0.309586972438866,0.381765161377518
94,10,2013,-0.0327184643599988,-0.444685962838298,-0.0114776935527411,-0.317746951579735,0.377720346429831
95,11,2013,-0.110181099159978,-0.50819991164812,-0.00561014542295424,-0.37028343465698,0.503756337367832
96,12,2013,0.236147541650205,-0.32811568548128,0.0632855695715528,-0.228531128821636,1.23663522259802
97,1,2014,0.073784116686634,-0.363310280717173,0.710527607112907,-0.327867860937493,2.92607102109114
98,2,2014,2.55001761997114,1.34028493577351,0.846112324553956,-0.436518679025435,0.521153834181434
99,3,2014,0.393679209671673,0.758296573566706,0.835167404287507,-0.431297867440635,0.230297948918488
100,4,2014,0.829863345618343,0.895759724478,0.529423196763359,-0.349893771911385,0.241196027849502
101,5,2014,-0.342905709337952,-0.0155621776631224,-0.325817456575442,-0.503912883606033,0.528434359817767
102,6,2014,-0.0860727566403193,-0.0145775315515374,-0.268440346361925,-0.243995602118631,0.248385517875231
103,7,2014,-0.127342667531702,-0.370978815284408,-0.00648598204049999,-0.221786656433145,0.464224303699913
104,8,2014,0.313056414359112,-0.222362866395744,0.0714733075577552,-0.147651569355547,0.552535649668893
105,9,2014,-0.0542327616241591,-0.461807675734019,0.00248978890681451,-0.322552259821354,0.56648348113599
106,10,2014,-0.0739186200144231,-0.476976697500611,0.0260832561567546,-0.322985619547809,0.670179014304773
107,11,2014,0.261990697130672,-0.264101757443615,0.0397994440321663,-0.431605898046488,1.17186533635012
108,12,2014,0.100125421745315,-0.270442018055875,1.43168360486999,-0.291723720334747,1.90445610529939
109,1,2015,0.858258678501144,0.277273075892133,1.50536017028602,-0.264732258069839,2.05691760774937
110,2,2015,3.08678912764745,1.32594497654739,0.835380690911344,-0.200945295293927,0.117058483351196
111,3,2015,0.137111797308117,0.236601571552955,0.469511162710516,-0.0448606836318144,-0.101436603480823
112,4,2015,-0.296756050301815,-0.230582821792542,0.543708255205629,-0.0966359708535638,-0.0924934863216925
113,5,2015,0.0318319512240932,0.252640062170927,0.24149800986003,-0.176084157669224,-0.0611104064685734
114,6,2015,-0.185594255501238,-0.279470732058104,0.0460146316811352,-0.179191804210114,-0.13294480650807
115,7,2015,-0.163038665694237,-0.413311183166688,0.0934699061695292,0.0120590514659293,-0.135195164005148
116,8,2015,0.00724471173477093,-0.42841813371213,0.0214626452191442,0.0954824444275368,-0.276757554468704
117,9,2015,-0.379684413362146,-0.630608131414783,-0.00379971420746927,0.207392743543793,-0.384458621105684
118,10,2015,-0.240129464515157,-0.581349396848221,-0.0443238473115419,0.231294728721451,-0.360518754556431
119,11,2015,0.00613137277560005,-0.433866597525097,-0.142515608917644,0.33378686977954,0.157222431055308
120,12,2015,0.00508149404904601,-0.463611654029638,0.350623531337487,0.287772506772579,0.572395573955183
121,1,2016,1.00189528164526,0.150077252700185,0.578298383575477,0.0755435344434798,1.47148015384232
122,2,2016,1.84797384347362,0.823080601213259,0.417154808001872,-0.0184985416667373,-0.00806652073035263
123,3,2016,-0.0408421556785314,-0.176339544471462,-0.174900317018352,-0.0291983749757276,-0.087822249821336
124,4,2016,-0.57692007899344,-0.528462081181873,-0.221766823209795,-0.0867394765939481,-0.0306201751235788
125,5,2016,0.0130330523708073,0.198651987213858,0.10128433320451,-0.417882702469782,0.295410430114091
126,6,2016,-0.2911943554457,-0.336276046721265,-0.279422586876063,-0.280036633772782,-0.00349769476850681
127,7,2016,-0.0151951573461443,-0.271079050365482,-0.0467387363993966,-0.159964196265275,0.0986539976365253
128,8,2016,-0.15339406871333,-0.50273450539593,0.0656094546227357,-0.0228798905176537,0.0200412210523968
129,9,2016,-0.184390786984132,-0.522232526621458,0.0389273627883975,-0.0954904664802083,-0.314827417254772
130,10,2016,0.00183939982230852,-0.439421394335979,-0.0998092684483942,0.00977010269160061,-0.411352143507544
131,11,2016,-0.114322308603747,-0.512900968087193,-0.138816541831426,0.0952635754164286,-0.225030330442972
132,12,2016,-0.298026446667647,-0.707022015429818,-0.236606622229964,0.139713760646104,-0.160132946105459
133,1,2017,0.933544227923145,0.00173887447771714,0.342256476176004,-0.0869275990666067,-0.147106357103099
134,2,2017,0.291909572690405,-0.111987270446265,0.0539461015889393,0.0355366177128738,-0.234836053253284
135,3,2017,-0.300984102070344,-0.294105608259813,-0.360944000739482,-0.0655421557445014,-0.165291677918675
136,4,2017,0.620457538913344,0.389983350892843,0.0115789637698038,0.0706374044875433,-0.127953317279604
137,5,2017,-0.307853362189363,-0.266411445826706,0.105186212636283,-0.0784147409446965,-0.203239330626204
138,6,2017,-0.274921039265912,-0.334592111968517,-0.279250218458913,-0.220712026753317,-0.134048561754923
139,7,2017,0.0125264830183895,-0.232099808884699,-0.104566771563409,-0.138512390031508,0.0191617827883808
140,8,2017,-0.0469188190669366,-0.424195597418373,0.056835955507943,0.134185212779666,0.202681253728422
141,9,2017,0.123029934742626,-0.382293947475744,0.127769714817173,0.235044027183739,0.0608982083886125
142,10,2017,0.115142762847783,-0.377526705801628,0.00351362774292774,0.0277110066889845,0.459306054410779
143,11,2017,-0.0254120532822032,-0.46940743448002,0.300314353162688,0.0866085890848498,0.982531202234848
144,12,2017,0.386157221194131,-0.218588809796446,0.441717067568212,0.0219705908369239,1.56551183289607
145,1,2018,0.493128277237423,-0.0332340089457306,1.98873082898133,-0.170891598761911,2.48800727721475
146,2,2018,4.27119252856463,2.04534715010213,1.41480832094567,-0.202554159658148,-0.0862759442659313
147,3,2018,-0.343520086954726,-0.530645442661266,-0.505423789017437,-0.0656803607841231,-0.1977356454046
148,4,2018,-0.0226243265661626,-0.0864868544838531,0.191182044822282,-0.0118043564251805,-0.219918245477618
149,5,2018,-0.353052548677609,-0.320597943306067,0.100454458052782,0.101222763973385,-0.230335264528912
150,6,2018,-0.101650453252794,-0.155090430335556,0.205883338343547,0.0807869451473122,-0.0882235503768273
151,7,2018,0.200927398682883,-0.133167351517177,0.223157458866552,0.307132245597217,0.0373262043797844
152,8,2018,-0.0521987225111552,-0.465706966551253,0.0311103761867357,0.297507556939626,0.00241756815508443
153,9,2018,0.319310066863386,-0.287406935490148,0.0692429057225452,0.539892932522306,-0.182980111853699
154,10,2018,-0.255717708671598,-0.603524665863874,-0.103775409730027,0.153942205668915,-0.535665889203245
155,11,2018,-0.307537489549661,-0.624242703416994,0.178382583389884,0.677135630194511,-0.867993383338425
156,12,2018,-1.38834291905368,-1.33685965387787,-1.31685165736271,1.21172991533247,-2.77830847991034
157,1,2019,-2.12691598165298,-1.78509123639893,-1.49106835092471,1.17466760344662,-2.18293492402657
158,2,2019,-4.0652406283021,-2.88247065641875,-0.818345385294914,0.915306555855216,-0.384995290864704
159,3,2019,-0.812748066098438,-0.951169296441935,-0.39923146166862,0.628460967011297,-0.266246262237981
160,4,2019,-0.564130378241068,-0.551376135673922,0.102339108478742,0.347440721463941,-0.378594188136102
161,5,2019,-0.0459516811728728,-0.229013233629805,0.283178768060115,0.476490924511752,-0.629724115012702
162,6,2019,0.297276011148315,0.193731736981898,0.241076402340449,0.168805254603797,-0.30297954535468
163,7,2019,-0.066530601574045,-0.405603240854524,-0.0146039255665394,0.50778724384277,-0.348737206927596
164,8,2019,-0.127598805856443,-0.543265287955253,0.0199403095993342,0.58697394355365,-0.526388430233532
165,9,2019,0.10143234637367,-0.410712879677793,-0.0265093815940258,0.462684314923159,-0.635416788440508
166,10,2019,-0.169276028756852,-0.574574263291143,0.0921886913737182,1.09072000073737,-0.682925629890324
167,11,2019,-0.304595544747272,-0.645567074779564,-0.1933103321278,0.819821701051269,-0.497679019109217
168,12,2019,-0.0675518325436222,-0.54783316396613,-0.106394034864835,0.615437155048354,-0.0189765252887392
169,1,2020,-0.259164887556499,-0.558627464225458,0.278053532880325,-0.0372718090445731,1.04734785725116
170,2,2020,1.78141006953278,0.921366974561924,0.659010009477279,-0.319633489999388,0.00883763424376771
171,3,2020,0.201388516665905,0.123073250100816,-0.135725965841975,0.0135520282880452,-0.132768882041
172,4,2020,-0.0884593841592144,-0.187140011920203,0.293937635949622,0.545142444823838,-0.217441263425034
173,5,2020,0.463014067595313,0.399099201203767,0.156816395226802,0.15800652045679,-0.295539342700281
174,6,2020,-0.0107193296593739,-0.156077287461884,-0.0819196930279125,0.0395742283733802,-0.190326606580386
175,7,2020,-0.0274723136895855,-0.348999015314968,0.109846592504906,0.559534704197877,-0.140332668690055
176,8,2020,0.154238522964988,-0.318879839896588,-0.0708817291128775,-0.0211479170218669,-0.0770493574583386
177,9,2020,-0.0303272737412932,-0.436829591104636,-0.0201492776609892,-0.246974776252258,0.0708333105716923
178,10,2020,-0.0699539763665317,-0.474744695316972,-0.0395325477947764,-0.289884461590573,-0.0743801443056055
179,11,2020,0.186648898708895,-0.336921237260496,0.0350098678633239,-0.331781097018994,0.15652845416402
180,12,2020,-0.54124552272925,-0.710736319032266,0.558446708041355,-0.189964582306879,0.729473947350297
181,1,2021,0.785198020141057,0.13788436955199,1.13822201209921,-0.271165856844857,1.55203233410718
182,2,2021,1.58730713659977,0.776941257885671,0.8492148603098,-0.398012762910897,0.274752737832832
183,3,2021,-0.000778622170625076,0.0889342772777546,0.230813487936901,-0.286238111832412,0.0622113432735192
184,4,2021,-0.148159981149787,-0.0972532089336373,0.154078373637784,-0.10586337845081,0.204323556143506
185,5,2021,0.0817738633438985,0.475894952238922,0.236759426558201,-0.195416853708995,0.454085470457208
186,6,2021,-0.241521503310682,-0.264273324165735,-0.0768611732276773,-0.233754045439729,-0.002760694045019
187,7,2021,-0.172674841982296,-0.394024948171583,-0.0328262389772486,-0.215832073083365,0.00932590912848386
188,8,2021,0.153077742866733,-0.317240487990518,0.0763149212399405,-0.0673002826589569,0.120762947056624
189,9,2021,-0.15368605712533,-0.497509925620064,0.0407051546381034,-0.221111990479914,0.16018467266543
190,10,2021,0.191998772560168,-0.334672535413298,0.199684345323027,-0.140019514668029,0.0515021832540152
191,11,2021,-0.208755617656391,-0.610531909589071,-0.200116698934987,0.0148128478987157,-0.128250773489667
192,12,2021,-0.995261610663201,-1.0930292336137,-0.664713603168494,0.179634946593294,0.788496700514451
193,1,2022,0.266594856257672,-0.242407914516036,0.479492393220545,-0.146926729718483,2.4168440996391
194,2,2022,2.61443545962957,1.59940597900312,1.67234241312635,-0.275094870097549,0.54990599766508
195,3,2022,0.244658127921466,0.462783605180861,0.678443423623371,-0.392730457677997,0.175960614546742
196,4,2022,0.646044932947595,0.627226317277592,0.334582601459622,-0.345956481483663,0.289570303306129
197,5,2022,0.273286498474699,0.829914990234417,-0.103328049893646,-0.468236029069095,0.598088190323346
198,6,2022,-0.244231169287367,-0.226017920440398,-0.258480145094804,-0.304527956442422,0.196504684770556
199,7,2022,0.0423822600698018,-0.21561430055444,0.00241197537281312,-0.249858329172299,0.223231410559387
200,8,2022,-0.160804749118065,-0.496424669678809,0.0170077545301066,-0.139851678669561,0.226298570537423
201,9,2022,-0.0415725946715009,-0.442731774453785,0.0496030909458478,-0.301348446905084,0.328803922929814
202,10,2022,0.123091730384483,-0.370782360380046,0.0010439044987558,-0.294163282328816,-0.00391975552342072
203,11,2022,-0.222018105628416,-0.584953399127059,-0.167516087664191,-0.322893520655718,0.129575790565423
204,12,2022,-0.135105647855374,-0.583457516529699,0.588170307568571,-0.140848623115773,0.85020858117615
205,1,2023,0.889450748714607,0.0551915142880754,0.408472238103893,-0.295916397606026,1.90394270127299
206,2,2023,1.81326327891766,0.862004519580686,0.955113319916996,-0.413558799958293,0.459849408301356
207,3,2023,0.113648426473265,0.240654318076931,0.683848308713655,-0.442681213922947,0.219327827890571
208,4,2023,1.08759436639019,0.92072099067507,0.531707937395863,-0.436800130556427,0.347559962477572
209,5,2023,-0.35032130885936,0.0119902418347726,0.0742868857375913,-0.454110565884442,0.703068312541922
210,6,2023,-0.269932076419883,-0.245775238950061,-0.111972448836673,-0.223769093963808,0.213546505492761
211,7,2023,0.0185030912774042,-0.23599880994798,0.207954651509939,-0.203665009941452,0.33359912175931
212,8,2023,-0.13087577606529,-0.509983261971526,0.15819034465546,-0.032744381059248,0.329052079109592
213,9,2023,-0.167137466362932,-0.553122803010703,0.140936064534662,-0.247871276456888,0.0229765352295619
214,10,2023,0.0391185089702724,-0.43062579947714,0.142953977560353,-0.277891271373767,0.0249606968970584
215,11,2023,-0.216939751966,-0.567538016671018,-0.0438078508110107,-0.27352383823068,0.314715899345655
216,12,2023,1.92200841902655,0.649908474630572,1.56288643944588,-0.0428479750518878,-0.14364609984716
217,1,2024,0.367721913422366,-0.277372985533404,0.352190664449631,-0.148098949502488,-0.398279245783551
218,2,2024,0.257767215228216,-0.0741903594765754,0.154467257769361,-0.0142873505994844,-0.167622832350015
219,3,2024,-0.188578808126937,-0.266479132158259,-0.106916557156718,0.0230803228259362,-0.16327388145967
220,4,2024,-1.19020245816387,-0.93288370912121,0.290456280130946,0.315794823122542,-0.216298116486578
221,5,2024,-0.424324359991417,-0.510683165782037,0.61198542834372,0.578538016911497,-0.225005374462053
222,6,2024,-0.00551803603490741,-0.0561461011800619,0.140177010040609,-0.0808062345528191,-0.121789053604106
223,7,2024,-0.137814261288919,-0.423401052393587,-0.0278904223932339,0.0367538344278855,-0.0892875487060227
224,8,2024,-0.122594063504862,-0.515139560592167,0.037616338860444,0.310047483416421,-0.127692132737798
225,9,2024,0.157086921743535,-0.371181957133123,0.0504319652720249,0.441894888373999,-0.133616287069422
226,10,2024,-0.184293084010387,-0.556990141566823,0.0953997921029819,0.247176679432033,-0.318842603417262
227,11,2024,-0.0530349765999445,-0.496178800340055,0.044429643073135,0.430633579412463,-0.245167542047283
228,12,2024,0.461696165201482,-0.335371164291605,-0.302078740562583,0.36578941769683,-0.458692802663789
229,1,2025,-0.229194014024292,-0.714937613344809,0.364345123085872,-0.100737562097155,0.169861123977617
230,2,2025,-0.20708799069987,-0.828130974456651,0.188738438015831,-0.118363730894794,-0.063808972543796
231,3,2025,-0.023166144976391,-0.105104573191872,0.143077621357913,-0.0133956930672973,-0.116842565091383
232,4,2025,-0.465040866831395,-0.433164634888034,0.00969844736937442,-0.00228091531425023,-0.0872883986734075
233,5,2025,-0.473682542585257,-0.426060062984835,0.0174651403279855,0.010164751024933,-0.0200692343331146
234,6,2025,-0.0557865343480004,-0.0583714352047389,0.0849958060321507,-0.0894438258933038,-0.0704587856691544
235,7,2025,-0.11720308816194,-0.398301019544927,0.755000981936826,0.302482433086332,-0.0349674937702754
236,8,2025,0.0482998109639197,-0.424059251630055,0.123121182002126,0.376148335811049,-0.262686905295376
237,9,2025,-0.339635280367651,-0.641361855267558,0.183205781727899,1.9705206121558,-0.187327031381906
238,10,2025,-0.185861122833894,-0.565611271864796,0.291089034142689,1.95947809914265,-0.590993505790067
239,11,2025,0.0216233324199724,-0.450246296143625,-0.0432271079857987,1.51633383866523,-0.171688402919661
240,12,2025,-0.0198996980675437,-0.536478779287128,0.492419688843304,0.570080138871119,-0.926692052381619
241,1,2026,-0.150546825216193,-0.595167430493711,0.468371924152295,0.0509107051393505,-0.71966038435957
242,2,2026,-0.567463452968141,-1.11105633633447,-0.258916783508407,-0.0491563371390441,-0.329242320498339
243,3,2026,-0.308296219927159,-0.530041746494361,-0.415995357772189,0.099032937980517,-0.237598800443652
244,4,2026,-0.394951008359117,-0.558262621417879,-0.182688251436418,0.1880095807249,-0.311792891877865
245,5,2026,0.0567350895957757,0.0305922623807677,0.139850205634669,0.230390473508629,-0.422210894428282
246,6,2026,-0.164186265515808,-0.289341398771427,0.0147537225751622,-0.143282488315528,-0.189817205975485
247,7,2026,-0.112908449815917,-0.396491066372466,0.149224268646226,0.230713662620361,-0.16898942629475
248,8,2026,0.0826880656970801,-0.408174497974593,0.0785713574849416,0.350754603532634,-0.338909016695973
249,9,2026,-0.305014130666497,-0.630373281420703,0.0792871234646768,0.635248261204294,-0.62905514856024
250,10,2026,-0.249407637645171,-0.612450646578462,0.116033727575822,1.33133087541739,-0.542414165612218
251,11,2026,-0.062847900870951,-0.552879777596163,-0.143230889160242,1.85383625828813,-0.795209592162015
252,12,2026,-1.10434804232155,-1.21867646063949,-0.402937037053954,1.21341747049785,-1.35109354118054
253,1,2027,-0.158416380691611,-0.570816089578739,0.176998341118925,0.367781625523979,-0.253568195444485
254,2,2027,0.978196417095078,0.36019026524751,0.745852979224054,-0.0631634432604528,0.0721949708011991
255,3,2027,-0.0762828225956989,-0.243095275294946,-0.0634535386982923,-0.142085101799982,0.00333535509612548
256,4,2027,-0.147935428775286,-0.295886381234878,0.363229371140058,0.233226632464454,0.0326194123725683
257,5,2027,0.4365571282502,0.490293934492344,0.360230831806569,0.27920177678109,-0.0969566481412624
258,6,2027,-0.141842865898744,-0.198172790835916,0.104562368527111,-0.10949651734288,-0.0777277547833254
259,7,2027,-0.153567850334044,-0.390986797452336,0.282244454908281,0.011570755070889,0.0102351662246132
260,8,2027,0.115066195206342,-0.356573634475366,0.108016384347902,0.0909654151704,0.0187909743416284
261,9,2027,-0.197400763497979,-0.535082382861124,0.135140049112607,-0.104621545247374,0.121566954269649
262,10,2027,0.0639537870868414,-0.409193023495507,0.255156793678883,-0.0946675805494783,-0.330403599210892
263,11,2027,-0.289389963449172,-0.637640632955565,0.0171902609963335,0.139657577304809,-1.00213526218179
264,12,2027,-1.87539748634016,-1.55928094654004,-1.28793140111059,0.558401432473386,-2.21540081294938
265,1,2028,-1.15708376298284,-1.21132899083707,-0.947581403975891,0.489611119712365,-1.79896783949192
266,2,2028,-2.07039095608446,-1.52436114480351,-0.30586748077931,0.610669874374336,-0.342735876383836
267,3,2028,-0.630503596007018,-0.801135036550276,-0.247291183464149,0.381329702871827,-0.232892069449543
268,4,2028,0.733971242055395,0.235712295204641,0.917964794389545,0.334019195375298,-0.257275780553073
269,5,2028,-0.0853195055186688,-0.0712375139639321,0.558162855013905,0.0604750243115146,-0.311388591371158
270,6,2028,-0.252417434052728,-0.323155562391565,-0.0272300569951699,-0.20033332384272,-0.149415887566509
271,7,2028,-0.0187475036285922,-0.309311520132642,0.487858935061755,0.141877028635796,-0.129268406921819
272,8,2028,-0.445154999778495,-0.688176719416144,0.133708817826198,0.264445514727054,-0.288334734599419
