"TSTEP","MONTH","YEAR","EUP_ces45","COP_ces45","MZP_ces45","PhL_ces45","PhS_ces45"
51,3,2010,-0.454271790765756,-0.589299165854294,-0.129526118771485,-0.186071393796358,-0.166514230627035
52,4,2010,-0.377589881841983,-0.462322954679596,-0.292105442390596,0.255646111424946,-0.0389654838110434
53,5,2010,0.326834375785351,0.327522896177991,-0.0624647775538718,0.254720706003949,0.211353406808691
54,6,2010,-0.19571169460883,-0.271574445937751,-0.121836731412673,-0.122603182601434,-0.0523644393313567
55,7,2010,-0.160246752627814,-0.382976437655051,-0.0921365335230266,0.0193682374395552,-0.0117587032014963
56,8,2010,0.207923364638896,-0.278579731448442,0.0708846588238226,0.482429757914084,0.207555194972149
57,9,2010,0.262450748197152,-0.273517738386623,0.0764985609334601,0.0334864565526474,0.175267621905877
58,10,2010,0.260083969351931,-0.300701826552833,0.105243184093093,0.605281998630549,-0.0367400806160108
59,11,2010,0.0742660400356658,-0.417794468994585,0.160284133800349,1.06911459736613,-0.111245750799823
60,12,2010,0.0457873875310133,-0.477084504515635,0.0569324974367484,0.250707552609792,0.00702884072187171
61,1,2011,0.211434920944951,-0.362258051840904,0.0632416128452411,-0.162950515514366,0.554513548457658
62,2,2011,1.38097321661689,0.701101101592958,0.3217832738189,-0.42238627484351,0.313552944040363
63,3,2011,0.337356656051594,0.562669893840774,0.317236260796571,-0.30162189991341,0.298787216155393
64,4,2011,-0.0346938422841678,-0.0594157367557836,-0.343276325074076,-0.421932697304181,0.369600856498473
65,5,2011,0.124884999057906,0.258106732762239,-0.401271563439241,-0.456548676555374,0.63111043941763
66,6,2011,-0.0292064719044265,-0.0916055631912449,-0.385248198264281,0.326908985819125,0.079008557303986
67,7,2011,0.396296283003932,-0.0155071619592345,0.195590731817686,0.773714315500772,0.147758155187261
68,8,2011,0.0671811554120718,-0.392758015233117,-0.0226716798049744,0.146614193270857,0.0541939309744
69,9,2011,0.214508953181411,-0.321956967334201,0.0511236869996208,0.110795251823331,0.172331906605258
70,10,2011,0.269165647398287,-0.296756911076961,0.0169991657929227,0.172124277941068,0.00922031230730291
71,11,2011,0.12880608189069,-0.411096700338919,-0.12509449517407,0.275354294784606,-0.283167247588358
72,12,2011,0.163039499891848,-0.436796732826951,-0.141080306333356,0.445860398688885,-0.139684029397384
73,1,2012,0.8607136118112,0.120943397620149,0.553205060268928,0.236631870608927,2.93402752927688
74,2,2012,1.84002975647249,0.567002141690289,0.624455829945494,-0.08856478977871,0.330225075804574
75,3,2012,0.409273836903171,0.489456021641295,0.502404688457358,-0.0982750711197128,0.0140134609747322
76,4,2012,0.796055814429631,0.725899226111937,0.401772155143947,0.219507070447704,0.037252280942226
77,5,2012,0.182264598317972,0.377015792209161,0.230707544505242,0.226418835407816,0.266040071800459
78,6,2012,-0.118222249125062,-0.151374509604431,0.0545417931022374,-0.201396814276661,0.159227186860216
79,7,2012,0.092423510509092,-0.211448990671538,0.0218094491056,-0.0318201193030422,0.354373062068827
80,8,2012,-0.163832040402779,-0.506247459911077,0.0640543143845784,-0.401645207671428,0.0177494653813681
81,9,2012,-0.232013915267192,-0.57159804642009,-0.0653824572795393,-0.434180139733951,0.316120801112415
82,10,2012,-0.261648593028442,-0.59262276063997,0.0159889459908684,-0.490084023787978,0.543385467063253
83,11,2012,-0.0554250598960556,-0.445483851569386,0.178998324733423,-0.283044115230881,0.464398686233048
84,12,2012,0.350267242267669,-0.25737259722024,0.228608413337369,0.0389648364590713,0.390943747960118
85,1,2013,0.718863173552434,0.0284119801811931,0.705352005446065,-0.276932019293096,0.725946186889061
86,2,2013,1.30757108424678,0.575348695796986,0.221947848363532,-0.276133596798558,-0.0375716687032842
87,3,2013,0.357407931531298,0.525765261154805,0.0559742446664593,-0.109772497900649,-0.12816976064061
88,4,2013,0.164352288147843,0.126936389716183,-0.0411150056513386,-0.173639818532481,-0.173689437975496
89,5,2013,-0.203925765377418,-0.160724303799949,-0.0811849111492176,-0.482062412165878,-0.304492764368662
90,6,2013,0.0827429146281344,0.0240111070816704,0.142553025212224,0.130256387518608,-0.0837594829570002
91,7,2013,-0.0889425990416643,-0.375151830825509,0.0121956254127162,-0.00848064340213173,0.014003373660852
92,8,2013,-0.0630885988436884,-0.458329578578787,0.00082944666268836,0.0670237591938436,0.00197782024235571
93,9,2013,0.0998586226092704,-0.360707467419201,-0.0724542307091419,-0.169887238612234,-0.0501306442160121
94,10,2013,-0.168129470649295,-0.533079425842585,-0.014624146477373,-0.170913535263187,-0.00097693602673754
95,11,2013,-0.224972788128171,-0.576152310758449,0.0168719107934032,-0.164527920069565,0.460042872931639
96,12,2013,-0.190408425649717,-0.534572197754872,0.10649335951694,0.277644696787751,0.441291328316178
97,1,2014,0.369494074242916,-0.164260126881165,0.63353653715081,0.245716425187807,0.828437956035735
98,2,2014,1.30356648538352,0.315109261312393,0.189095450169223,-0.126234598583832,-0.181606378414264
99,3,2014,-0.283218716043428,-0.362661104410599,-0.301897616791787,0.0222780047068543,-0.161152906898999
100,4,2014,-0.122292182138958,-0.194790503861634,0.12503447782171,0.0156669101465396,-0.195369187532463
101,5,2014,0.0292168933643577,0.0579253416475867,0.0758057355379553,-0.163036343845809,-0.277387553645155
102,6,2014,0.161853722923641,0.104809857397486,-0.10569858456694,-0.218999686251979,-0.139922679736027
103,7,2014,-0.131496499887335,-0.385149171670439,-0.162322398554688,-0.0859913607162236,0.0685834031056454
104,8,2014,0.166515265079957,-0.313930852490355,0.035795650901262,0.0389646971841608,0.05658601026975
105,9,2014,-0.00789686868673289,-0.408901280280505,-0.113079015726392,-0.113053544174657,0.300525877821065
106,10,2014,-0.0113491951283329,-0.437813060614341,-0.0319138476957387,-0.135473270302742,0.435667317563871
107,11,2014,0.14407162512401,-0.341720741799879,-0.0207239968926644,-0.541810020700349,0.714743433735698
108,12,2014,0.904394930788404,0.187772132799183,0.900701595091467,-0.542346446529548,1.40127979416933
109,1,2015,1.97970640855487,0.691459285841708,1.34877122878208,-0.69416986182578,1.19083641106145
110,2,2015,3.35182046505008,1.79680420536416,0.893710809572602,-0.66409793665827,0.366288676004762
111,3,2015,0.300545865302584,0.613593365600888,-0.184869558911458,-0.37452504282282,0.0269201784720623
112,4,2015,-0.42438259292422,-0.379788955381713,-0.535996355416524,-0.372244879200969,0.135902721587319
113,5,2015,-0.486483350851511,-0.417023208161581,-0.424225212865395,-0.301346158555589,0.369512190396581
114,6,2015,-0.0967163768656081,-0.17057864162704,-0.384177264224873,-0.160372450920668,0.0760296761987631
115,7,2015,0.0396704410152149,-0.253705435041023,-0.280897828374888,-0.0678068840178622,0.326405368674714
116,8,2015,0.474589283769813,-0.140538203163358,0.0748881316092296,0.301033185721495,0.598984670907864
117,9,2015,0.381424170308864,-0.20807857433569,-0.00451188715960438,-0.351503100871557,0.380550258783121
118,10,2015,0.0417382118486338,-0.407244542814181,-0.028905771524758,-0.40125835319335,0.715729921394659
119,11,2015,0.411114203982271,-0.167084579102555,0.303137418340546,-0.178801867399772,1.05027392408105
120,12,2015,0.740689785591042,-0.00793311005891439,0.789356626343814,-0.511396040540456,1.34995479977204
121,1,2016,1.21382108619721,0.415305938415269,0.651739481358688,-0.690802877451285,0.126796528268712
122,2,2016,-0.433549864429939,-0.820385214142735,-0.148243046060674,-0.17884067879808,-0.181341075663486
123,3,2016,-0.423969362110995,-0.576137207692778,-0.542723744081321,-0.356659849308175,-0.165612168492116
124,4,2016,-0.680905164747272,-0.740219711197002,-0.660783506257238,0.0920817804112088,-0.165969731361572
125,5,2016,-0.171253724235054,-0.167609152175204,-0.25321356092194,0.317139806138641,-0.20646995975338
126,6,2016,-0.062316599351513,-0.158139288569282,-0.443007134267811,-0.0825720480866895,-0.196387884779088
127,7,2016,0.180581646299754,-0.172482924998102,-0.200043366802503,0.346304038004367,0.0223457525696606
128,8,2016,-0.0209256806210742,-0.414925597890091,-0.0822908118706162,-0.226520307806996,0.227065000129851
129,9,2016,0.0339854415675076,-0.387059567447823,-0.0523722462091216,-0.301595478318865,0.495337764886417
130,10,2016,0.15038250259103,-0.346669749123766,-0.0271801960909829,-0.309047321890644,0.595762533327933
131,11,2016,0.0590277787859947,-0.38449460385648,0.167246071849255,-0.481279502107458,0.965405912796103
132,12,2016,0.750919066420591,-0.0428424471912919,0.895976482532596,-0.280745593548706,2.50677886874741
133,1,2017,2.16410574100814,1.01249679916057,2.03307271387774,-0.428741798948494,3.45180112788118
134,2,2017,3.86932517769898,2.10916207762148,1.34524482409141,-0.0709518744696648,0.475614782116532
135,3,2017,0.301595133818352,0.335962541785288,0.614793950281963,-0.0922848575481032,0.0621327950557813
136,4,2017,0.414321295483259,0.370394246712252,0.354402542807839,-0.0197934528471357,0.0202504015067884
137,5,2017,-0.393365731525435,-0.299025764278748,0.215130668114459,-0.00720525645261039,0.0326672212326891
138,6,2017,-0.328689019194524,-0.348260263855687,-0.00554455274673427,-0.245828385897453,0.169369591265735
139,7,2017,0.00537490271901819,-0.261988984139992,-0.00559450505922132,-0.176802202870047,0.225413133545798
140,8,2017,-0.177867199458096,-0.505396231299478,-0.0657070546434483,-0.383946959809747,0.285586057252516
141,9,2017,-0.371862629391689,-0.611749717959163,-0.0190076519519161,-0.356575795193774,0.45872745299281
142,10,2017,-0.0481782247162496,-0.420483362246024,0.0883639043303819,-0.620242916403946,0.514047875543463
143,11,2017,0.041010615131623,-0.382455929284953,0.197141574757128,-0.331742621927557,0.911774331578382
144,12,2017,0.697937236915007,-0.0658395865297161,0.345930000929973,-0.273643111825171,1.23868370166456
145,1,2018,0.576284722864279,0.0326988346050938,0.849028110437356,-0.225914563565887,1.00597105439673
146,2,2018,1.51450469994089,0.477136136888883,0.332943634654227,-0.0596304739890271,-0.143719066467576
147,3,2018,-0.0863762192313193,-0.103806947961386,-0.175781499738195,-0.170645629230672,-0.158500131307784
148,4,2018,0.344202672375542,0.227669204528924,0.154505396597806,0.116689851378151,-0.16183623380025
149,5,2018,-0.190787518528818,-0.17352600231519,0.0635788583059416,-0.0302333329512422,-0.200914001631879
150,6,2018,-0.16867789942229,-0.206606238179151,0.0997382398916022,0.00322679860996744,-0.125899461198594
151,7,2018,0.0537158478527522,-0.239829617869187,0.0126972498625564,-0.0497408176580743,-0.0413856447367421
152,8,2018,-0.158372572070718,-0.490006838062979,0.193669972037947,0.15413041744589,-0.0784660341454227
153,9,2018,0.201418659434052,-0.28076117935934,0.179817133794395,0.603043576289789,0.0806121743050761
154,10,2018,-0.0329943711794793,-0.453092245643466,0.157322738021011,0.250517350039006,0.111339137720586
155,11,2018,-0.050250664300304,-0.468533761914634,0.016351564364375,0.439158053159495,-0.128725190540794
156,12,2018,0.119212956146999,-0.398936749812678,-0.110034787615901,0.344599241069386,-0.314949100878023
157,1,2019,-0.564858223794183,-0.778763418438225,-0.448039159470676,0.415527186062606,-0.927909169874769
158,2,2019,-0.123496427425933,-0.544358819004741,0.126397561205223,0.477056950766065,-0.144576334255569
159,3,2019,0.499175247692722,0.545221470657496,0.850378597760198,0.132923409616971,-0.13124432835361
160,4,2019,0.214985891721803,0.0940858180778303,0.411972830163589,-0.0448172679605227,-0.163422470467669
161,5,2019,-0.244178647077058,-0.151604103151175,0.212462370206013,0.294937280839759,-0.239336330456501
162,6,2019,-0.0855599387968409,-0.0994127103199157,0.0541633837619913,-0.175695607075378,-0.265098914878739
163,7,2019,-0.28557950441306,-0.492271317444302,-0.0717183201129881,-0.0254084915997664,-0.310072519167136
164,8,2019,-0.145302494860647,-0.497574315503312,0.218296490991363,1.25249708549523,-0.340421642444927
165,9,2019,-0.284477672282819,-0.572970849079821,0.0436179729523816,0.253966388890554,-0.650991892170827
166,10,2019,-0.460106959302048,-0.711637878133936,-0.0410456613962888,0.210348487027235,-0.62928169925795
167,11,2019,-0.418203113845311,-0.712138223421,-0.361240722129161,-0.28706489546051,-0.584864761055246
168,12,2019,-0.491208593161157,-0.733105233625241,-0.410664385205672,0.250599240414472,-0.689361104858251
169,1,2020,-0.765749567513629,-0.949970516533001,-0.720544152912252,0.190477171030075,-1.1019065443743
170,2,2020,-1.03108314208675,-0.990168382949752,-0.351763985965472,0.0321002969481328,-0.231000828792268
171,3,2020,-0.0624326957532257,-0.0713714388527217,-0.0236768958007383,0.039927925065889,-0.162690916899879
172,4,2020,-0.170036022291203,-0.263154861048472,-0.689248381876939,-0.333865307542432,-0.238821741805683
173,5,2020,0.0377631818502724,-0.0109097677686607,-0.470430704684538,-0.150064390924703,-0.398035943568602
174,6,2020,-0.0422849600575185,-0.161378091593021,-0.27272617895126,0.24719336909454,-0.176584520270262
175,7,2020,0.085305746109601,-0.246122022865256,-0.0178459323870842,0.366369468895725,-0.166648526717375
176,8,2020,0.244656493052363,-0.284847141171157,-0.0201838885742421,0.069423666008595,-0.158900061477411
177,9,2020,0.107622237829952,-0.365252430458196,-0.0435297879386042,0.108369902896744,-0.00770325618154055
178,10,2020,0.149648346445424,-0.363421945149724,0.175842404448273,0.234486531548799,0.206060401469497
179,11,2020,0.23689201291988,-0.304162139239563,0.00704278673100589,-0.263602150977921,0.264593862203781
180,12,2020,0.286888545451018,-0.296597896433651,0.35050496844057,-0.393780431753886,0.932439437504428
181,1,2021,1.72128827754484,0.726492583187164,1.08831125202823,-0.514774464240517,0.44037611789371
182,2,2021,0.52410366151694,0.00384147942300483,0.143765614060556,-0.121996058378461,-0.189583155145434
183,3,2021,-0.0860479608218622,-0.0424984541633545,-0.289005575256022,-0.33193344013131,-0.170581281381847
184,4,2021,-0.388362980133725,-0.418242143206714,-0.820787878094608,-0.507429300951853,-0.256700185202621
185,5,2021,-0.258521010381781,-0.212356121163267,-0.453597355966146,-0.477138911997382,-0.446176176098269
186,6,2021,-0.105852442601977,-0.1924497764343,-0.318065023185611,0.395446542028404,-0.221076683589705
187,7,2021,0.113567069557106,-0.221165058129747,0.0501675474105172,0.69648002623218,-0.190995346734282
188,8,2021,0.333528428452014,-0.25233579849231,-0.0192209130898946,0.26427521214359,-0.204252893367647
189,9,2021,-0.0043701023957432,-0.443824751826318,-0.0826840912826747,-0.206401879171884,-0.220981999829891
190,10,2021,0.139712628059038,-0.368303154303591,0.00898314270563683,-0.166091990085227,0.331936999301694
191,11,2021,0.0575384398524994,-0.399621398532612,0.31936222033525,-0.272851387616275,0.282566427842894
192,12,2021,0.0463420196699835,-0.375469846318578,0.123389301911068,0.082169347314478,-0.354018768074434
193,1,2022,-0.645489394228282,-0.867086423994209,-0.456354730785941,0.198932505556927,-1.08186080637018
194,2,2022,-1.89047388025879,-1.53135086514004,-0.152902556183545,0.661724719010828,-0.235665606194218
195,3,2022,-0.509439727514471,-0.620053652050816,0.774034668823259,0.204180307860442,-0.158844536592391
196,4,2022,-0.202425081039388,-0.220482653017956,0.35832179354363,0.0741405609570447,-0.20121534421353
197,5,2022,0.250223794044449,0.421176985524786,0.114844713276721,-0.32183410488259,-0.422515806267217
198,6,2022,-0.263590473295841,-0.300487147811295,0.14812019154411,-0.133353648016877,-0.250273490186955
199,7,2022,-0.0402937007117058,-0.318741962867581,-0.109574457655233,-0.0417646266285634,-0.517259965057875
200,8,2022,-0.191411422030104,-0.533568766587383,0.0239931721195152,0.619842282093709,-0.58031201162203
201,9,2022,-0.182950159441575,-0.566388149205901,0.1019469565289,0.226704132603911,-0.480289292485386
202,10,2022,-0.0738654212130092,-0.517198921282028,-0.246393308443964,-0.136393290243765,-0.633129265124922
203,11,2022,-0.298249457551639,-0.651562906115284,-0.426977396827587,-0.408210237826564,-0.628876375917551
204,12,2022,-0.550231326827803,-0.736694734780998,-0.282439405808788,0.59280054071002,-0.59971961851694
205,1,2023,-0.606907609627614,-0.866245327513533,-0.503490337547676,0.46838162316146,-1.10448623322864
206,2,2023,-2.0444758146225,-1.62914336004138,-0.551900526030068,0.356370696165317,-0.252657915305732
207,3,2023,-0.675347640613906,-0.883364997951737,-0.798807232695699,0.372665452924861,-0.156772731288207
208,4,2023,-0.201465121466009,-0.0999873235157379,0.432092239758303,0.462547687129838,-0.119192356516898
209,5,2023,0.140041306638355,0.218479047480354,0.25577328542127,0.551918639462238,-0.212004858550181
210,6,2023,-0.14783585721363,-0.190789565917924,0.0973058821633683,-0.119870756597908,-0.229566812106784
211,7,2023,0.0974181230859479,-0.219289025598506,-0.0501129856715142,-0.0700365284332051,-0.256651977265715
212,8,2023,-0.0172902807154744,-0.431339485256841,0.0743911234001018,0.743539417544197,-0.203712293915055
213,9,2023,0.270491764810219,-0.293713037019709,0.189759726659451,0.832042428507091,-0.429102530459738
214,10,2023,0.326767653473676,-0.287409981438678,0.386530268515376,1.78651989682332,-0.522791060849547
215,11,2023,-0.0841100760395492,-0.538138549853674,-0.214442113594589,0.64816466590492,-0.612466101532636
216,12,2023,-0.566725262952964,-0.787893227956797,-0.527263849996843,0.160265027598603,-0.81490348257025
217,1,2024,-0.98758199621048,-1.07208786028326,-0.86310281121246,0.384100264664324,-1.17620922766454
218,2,2024,-1.6098023466175,-1.45199164622464,-0.300396892227805,0.395652418552969,-0.260673777720628
219,3,2024,-0.361915356603176,-0.502046255705459,0.921086319367415,0.806146560338586,-0.14585496664962
220,4,2024,0.226965088104015,0.114055874659087,0.854570495556833,0.342233145942532,-0.176626319740344
221,5,2024,0.114513516161704,0.145755323969862,0.0564734855852809,0.311012221807358,-0.362214123528105
222,6,2024,0.139161142997415,0.0725769007353614,0.0801409467996994,0.00381306381578717,-0.294983070692865
223,7,2024,-0.161925717861832,-0.424582337701455,-0.00422634171543501,0.253959469387181,-0.352780147984517
224,8,2024,-0.0486707637743168,-0.447771006277774,0.214436859763219,1.04858518814566,-0.379465589602942
225,9,2024,0.3271996793421,-0.28024947730483,0.109247250519866,0.215358398085151,-0.563448944799946
226,10,2024,-0.268792081879187,-0.607685397917242,-0.0886754731436898,-0.124023891146121,-0.501863694302459
227,11,2024,-0.309006255464748,-0.649823333735141,-0.192582875817784,-0.268618700871418,-0.464991703588986
228,12,2024,-0.237196761094147,-0.571840346228109,-0.142525347097846,0.380702830476944,-0.362853095682023
229,1,2025,-0.425900975638692,-0.756899712390069,-0.432233376289254,0.135274108605569,-1.03971709746346
230,2,2025,-2.01565827144728,-1.61802807361042,-0.471180651335553,0.280992018363394,-0.255384133741736
231,3,2025,-0.461774795402141,-0.543885705027644,-0.145693482230731,-0.0320382609708821,-0.169039504188877
232,4,2025,-0.441740275567828,-0.441757956641825,-0.42955325800878,-0.306459438809665,-0.245379718189337
233,5,2025,-0.307399962405421,-0.339514847242611,-0.347457950748558,0.124918895173195,-0.442408842519314
234,6,2025,0.225296930225785,0.146207686858161,-0.0752638553208169,0.158148954424084,-0.260796717336201
235,7,2025,-0.0663349228925201,-0.364197373460322,-0.101395142266215,-0.00920944451600492,-0.330721055174224
236,8,2025,0.0711475005744369,-0.397016659622991,-0.0533160656344065,0.23254087388118,-0.371210374959689
237,9,2025,-0.157264411979824,-0.538090617628445,-0.0207271567972231,0.51035641484556,-0.485216659321038
238,10,2025,0.0179790862902975,-0.455470883047659,0.254314011976032,1.72455149488206,-0.461848234443711
239,11,2025,0.32338864825542,-0.323497828835441,0.0620984526813266,1.5788821740124,-0.555964059930249
240,12,2025,-0.501688747693871,-0.776925569164907,-0.522143895824378,-0.0235120081893561,-0.827130211683144
241,1,2026,-0.89680419100215,-1.01230428440565,-0.642184179134498,0.690306906990798,-0.901775464724125
242,2,2026,0.0923767686245482,-0.176022909276983,0.262986969150806,0.348153908769506,0.0381170103248702
243,3,2026,0.467004002473952,0.74774853774967,0.548655042903289,-0.123272623702082,0.0522776364863056
244,4,2026,0.129571669687444,0.0839282933539076,-0.25072011226917,-0.0377585473226463,0.147689519790307
245,5,2026,0.244541425623167,0.351385091692482,-0.00436110402002299,0.415118393601806,0.292301986263361
246,6,2026,-0.208372066319022,-0.278730981042605,-0.0815744091929911,-0.333827631854308,-0.0683663497947172
247,7,2026,-0.183458491765138,-0.402180061403124,-0.143446455683651,-0.0164477112104877,0.145933586815798
248,8,2026,0.0510890005339535,-0.371731671595515,0.0580049214323037,-0.0685175600336828,0.165105753630769
249,9,2026,-0.177345332383497,-0.520103239629652,-0.0157468494002539,0.255085388916686,0.0932607680998689
250,10,2026,-0.0072128371968363,-0.452536171598574,0.20091955179547,0.964871544176276,0.353479612219625
251,11,2026,0.312996645559826,-0.252801426584678,0.28411794470626,1.55894024803978,0.757912148013531
252,12,2026,0.647397433117005,-0.168621400128847,0.626572848907657,1.7607149329735,0.693723938063399
253,1,2027,1.29130158772331,0.351408763046636,0.613162228581256,-0.203100867466413,1.02019169621317
254,2,2027,1.86124873523225,1.01295415819387,0.491424962125245,0.281616423056598,0.124976031967587
255,3,2027,0.431105213447749,0.669304274285539,0.951455908718221,-0.0208873997425668,-0.0460109898905882
256,4,2027,0.0835360370856246,0.0931193087510815,0.532333114622149,-0.0346554744337644,-0.0762019195467104
257,5,2027,0.169596968578291,0.447928461288457,0.322068466728402,0.363131100498047,-0.0924666774980699
258,6,2027,-0.339160875058015,-0.369038953709318,0.108914105986908,-0.371932853766328,-0.166820934501742
259,7,2027,-0.257323670855058,-0.45002774615729,-0.178661003575958,-0.204028640902541,-0.179730837074919
260,8,2027,-0.113149269216939,-0.474867350795993,0.175250685330979,-0.120904853648501,0.0352954855562166
261,9,2027,-0.585708973192836,-0.761388950254448,0.119741131287065,0.116820680437273,-0.0138107424936978
262,10,2027,-0.163690809589904,-0.509707600129345,0.220418883665835,0.0928967382788326,0.257957638590235
263,11,2027,-0.0373687151334484,-0.414981938692938,0.236082523234222,-0.29115264948322,-0.0560203251168911
264,12,2027,0.198349678206568,-0.340871340982316,0.0468955518131076,0.0459398437942689,-0.403863297566115
265,1,2028,-0.559828601083465,-0.815808794690838,-0.51294809926395,0.143895939756239,-1.0634774981668
266,2,2028,-2.03547230384289,-1.62395874935776,-0.270635047634696,0.684727418937849,-0.223017590600068
267,3,2028,-0.666885795705224,-0.873477506640886,0.71213773533007,0.161989648147314,-0.154037420496939
268,4,2028,-0.407283624648404,-0.375048410090495,0.578688455814761,0.174547131285014,-0.190238278546079
269,5,2028,-0.196662207932475,-0.0996499166393956,0.417132827221315,0.715748161065581,-0.206266651283613
270,6,2028,-0.205977201936504,-0.237084416573904,0.0669832431889827,-0.252496529223962,-0.239061565497572
271,7,2028,0.0428810382107661,-0.262669848723899,0.0151341592879206,0.138970255444501,-0.285590619845558
272,8,2028,-0.116891970139721,-0.494492839863165,0.143448398131222,0.479593588748755,-0.42986344790262
