"TSTEP","MONTH","YEAR","EUP_gfd85","COP_gfd85","MZP_gfd85","PhL_gfd85","PhS_gfd85"
69,9,2011,-0.195826831123849,-0.534551747107122,0.0064975473602773,-0.193035816018911,0.385796224122264
70,10,2011,0.167840298512,-0.361792227435587,0.0558049717903306,-0.233714815120982,0.0819620322923447
71,11,2011,0.0343007256493502,-0.435879446307015,0.187844691122906,0.0693821221419717,-0.46608130113559
72,12,2011,-0.268624777563184,-0.557747166952063,-0.224722859222192,0.285151752813094,-0.59818603652235
73,1,2012,0.262018819799138,-0.121480317560293,-0.0613630120341203,-0.0153635787447713,-0.238189988679416
74,2,2012,-1.11969691547327,-1.11496245855588,-0.236035151748293,-0.163829955653963,-0.187632019083035
75,3,2012,-0.427928161794087,-0.50578225028434,-0.366927499828186,-0.266728896431093,-0.130117970731616
76,4,2012,-0.332340029182706,-0.356695554832987,-0.401815829532291,-0.271197312633819,-0.171747932919411
77,5,2012,-0.383993980506752,-0.354355711224595,-0.386939992556728,-0.3242831539955,-0.254129916263776
78,6,2012,-0.228577935954911,-0.282787465710409,-0.385231964388448,-0.28048392541349,-0.166305349981718
79,7,2012,0.133405907310103,-0.173703715747018,-0.212019154521404,0.341050213146711,0.0624457250897186
80,8,2012,0.115978513526802,-0.341250579582626,0.0504972547876197,0.265415106529801,0.208909620220915
81,9,2012,0.503862115255447,-0.156509361565987,-0.0411062869855057,-0.161374437999285,0.372072529214853
82,10,2012,-0.147994955648949,-0.509519573149361,-0.0801467757863128,-0.131852010314033,0.383716446961148
83,11,2012,-0.0755331624031091,-0.464131475746177,0.0367180475519291,-0.159393815174412,0.74948608996417
84,12,2012,0.878134292086754,0.0694228117550928,0.527547638229019,-0.221100850844133,1.14494325209237
85,1,2013,0.708210172939271,-0.169904767180075,0.659839362271909,-0.354258896389916,-0.470456602467274
86,2,2013,-0.0696897598048993,-0.838113961538804,0.179437643640596,-0.264613805166308,-0.0932629250575592
87,3,2013,-0.235698170430492,-0.3149715319593,-0.0450566901225873,-0.0570512358307148,-0.110490086914644
88,4,2013,-0.153325458928873,-0.207322677801924,0.00416569586516724,-0.0191343929713392,-0.135261662183181
89,5,2013,-0.127623347262882,-0.087595759709225,-0.0391382340135279,0.00332812262240045,-0.199423727914949
90,6,2013,0.176712723869023,0.090063062306089,-0.0453344439259874,0.150539663728629,-0.121731236541277
91,7,2013,0.169318996325326,-0.224786191912067,0.148822653920811,0.454082751688607,-0.227488084409394
92,8,2013,-0.030273162101457,-0.466588225562867,-0.0364646790634461,-0.109552031449656,-0.314814438378235
93,9,2013,0.257293043643814,-0.255238403153647,-0.00800032063430389,-0.00465989772519637,-0.184220173466798
94,10,2013,-0.0507288720502275,-0.462717406631061,-0.0414952922439381,-0.219740588402184,-0.432936346028832
95,11,2013,-0.0712804003949606,-0.49956765062809,0.0818589027590555,-0.291527161557504,-0.0665620298069339
96,12,2013,0.265862982109322,-0.317533119589809,0.118165321632601,-0.153388913819227,-0.228469547441627
97,1,2014,-0.277534400327394,-0.681864663931799,0.0870608090738665,-0.156744719662786,0.101181168501813
98,2,2014,1.08348521547351,0.437030798962355,0.394897562584972,0.0842190132748653,0.102090449280255
99,3,2014,0.417203428207926,0.482536624403886,0.528138717814027,0.360296839437015,-0.0832338111176404
100,4,2014,0.666663167454208,0.499979444409931,0.520716637552035,0.0447912380280417,-0.0822258447253461
101,5,2014,0.206169447231859,0.2643967269126,0.102307137849404,0.0402190462034075,-0.19451552587303
102,6,2014,0.206129795593387,0.126844088855638,0.240959238541261,0.146189738384188,-0.124743449667513
103,7,2014,-0.0311403062759625,-0.346391319300746,0.0983894542922275,0.046955942429822,-0.0946591626022277
104,8,2014,0.225178665777632,-0.285788015668905,0.135464805912412,0.86314549540007,-0.365166562211372
105,9,2014,0.144910633776698,-0.415295290265482,0.144839493715742,0.855724600138708,-0.571682904554924
106,10,2014,0.0606917516702685,-0.480534147697908,0.234062783524094,0.562909362772446,-0.188454377580662
107,11,2014,0.0421717716262311,-0.502477858862815,0.0306179340446844,1.02022220671146,-0.969175718295933
108,12,2014,-0.78631119449961,-0.952803120858115,-0.715605083517721,0.664187865851046,-1.17031359959356
109,1,2015,-0.381384135219361,-0.707018167049495,-0.0839067812609233,0.285351591421107,1.22659170292355
110,2,2015,3.42249226370327,1.836790562347,0.85179791254401,0.171191569636537,0.102366220401033
111,3,2015,0.156111649014393,0.165266984957572,0.106547918292557,0.213830671111988,-0.108745720259965
112,4,2015,0.10352961529383,0.0203475720147845,0.476379903615942,0.316402550704591,-0.0623378264755132
113,5,2015,0.279323668518293,0.340888467903412,0.259694306175878,0.0242770646041826,0.092192977013611
114,6,2015,-0.0436187012451107,-0.119283131592781,0.133828117556895,0.0799375971514649,0.104409711674651
115,7,2015,-0.109253996640602,-0.353086405931939,0.105307904186873,-0.0834462517133091,0.0827060027924034
116,8,2015,0.00433413906244562,-0.37688008239828,0.0701061730880861,-0.00758282716047776,0.149735497714518
117,9,2015,-0.154934225835758,-0.526919549056994,0.0640098054137115,-0.0339706684025205,-0.0645976280684186
118,10,2015,-0.136223377393401,-0.536797936573677,0.0585051832716623,0.213045345472241,-0.555761335368005
119,11,2015,0.369399285154424,-0.235233217246253,0.387820620331707,0.577445558622371,-0.468146978923954
120,12,2015,-0.215645937740135,-0.661908832706926,-0.333844116071966,0.424369599169819,-1.46053512513334
121,1,2016,-0.862606025980413,-1.01178184249945,-0.851807352515585,0.0917390466282657,-1.69530539290811
122,2,2016,-2.99418681411532,-2.14866382398322,-0.808651735650869,0.0430247900804483,-0.190774310238946
123,3,2016,-0.546641447759644,-0.643425567951657,-0.604596800252781,-0.0674658738594444,-0.114136658214372
124,4,2016,-0.522823767636728,-0.491768233552115,-0.417123316547437,0.0171427569973532,-0.123475869038027
125,5,2016,-0.0288000393581372,0.0946003468460173,0.0180844685362267,0.200790278099704,-0.00409889176721889
126,6,2016,0.00374269551175166,-0.0587895394588331,0.0337038144483373,-0.037632720542938,0.0080657546810059
127,7,2016,0.0424407187674478,-0.227787685355226,-0.054979894528344,-0.149943000890207,0.231109067828565
128,8,2016,-0.211990616432388,-0.523445809431537,-0.0519669898801747,-0.19502672422333,0.399613653912953
129,9,2016,-0.135283778475971,-0.472112420977928,0.0208719751376094,-0.144687992055814,0.485276183127858
130,10,2016,0.224007213852937,-0.30788781455397,0.0978973448612865,-0.145112100111858,0.386127856964408
131,11,2016,0.124128825922239,-0.353638304836075,0.147520640767675,-0.202484689767514,0.561282783410236
132,12,2016,0.344484749372847,-0.252920694710946,0.6524604948572,-0.0108014605860577,0.247265237106616
133,1,2017,0.741377803793905,0.053372723824475,0.157983129723431,-0.220430663677211,0.374466251680145
134,2,2017,0.16950205650125,-0.225854984764691,-0.0762765767646618,-0.241679510936192,-0.153747511526775
135,3,2017,-0.440727589596596,-0.528643603530759,-0.398848386249565,-0.1663094540053,-0.124869632030179
136,4,2017,-0.363708967871187,-0.372879569967774,-0.183527316389674,0.0720455663366757,-0.132559525074269
137,5,2017,-0.209872576940816,-0.137847116608701,0.0563956603912938,0.472334760385087,0.000980813894059462
138,6,2017,0.034653924943429,-0.0243155097757857,0.0720479162991021,0.152496098058285,-0.109365566834071
139,7,2017,0.339629923270918,-0.0442478355064811,0.0147888752617551,0.191376646453269,0.0553380384654996
140,8,2017,-0.0617850901379469,-0.45992050299077,-0.077098024464458,-0.193333993451728,0.132925397240079
141,9,2017,-0.184950551489354,-0.48355853175302,-0.0795368749750127,-0.214668375481418,0.203744068848974
142,10,2017,0.114437975637382,-0.348477147731446,-0.0107307714253663,-0.273810340649996,0.596806200076273
143,11,2017,-0.210579491435072,-0.573147651788631,-0.142543449427322,-0.381722289353223,0.894299886397324
144,12,2017,0.652485853897256,-0.00929748449699663,0.707446569102029,-0.271737556123861,2.01026379135746
145,1,2018,1.4137277040132,0.37383811697193,1.15140146715256,-0.369893093965137,1.90077389602169
146,2,2018,2.44561761309279,1.1996451686659,0.589206502935974,-0.287093273372933,0.201512704284023
147,3,2018,0.0461140611557795,0.227328948403464,0.173839162689256,-0.375904445649189,-0.019727557930217
148,4,2018,0.112041042771637,0.164436512620452,-0.0241766591265314,-0.115300936517616,0.114246441671249
149,5,2018,-0.0830708730509062,0.0335389317612205,-0.0341806043673972,0.128397309711597,0.502110006195946
150,6,2018,-0.119430004328737,-0.130834273280921,-0.0862032765206735,0.0302000529147295,0.142528242039191
151,7,2018,0.158800967607168,-0.138994442210017,0.077307800825889,0.20918448844201,0.236673016607987
152,8,2018,-0.0559989953530694,-0.469396766073029,-0.0623410100254593,-0.0936640258371417,-0.0679398778338843
153,9,2018,0.334146851867074,-0.243099885746437,-0.0232502927255374,-0.039723879295687,0.201406994841114
154,10,2018,-0.0246859609326063,-0.448168803849543,0.0596551742674722,-0.0473378738201669,0.789685521106774
155,11,2018,0.226291535200541,-0.272456327390143,0.571854504569947,-0.223702653177975,0.759716590529208
156,12,2018,0.645083073595366,-0.175373681945285,0.1078703070923,-0.27387388039843,-0.372575636001041
157,1,2019,-0.368988742198857,-0.719970533810104,-0.339282733198366,-0.330207090805795,0.462656589422524
158,2,2019,0.764068959652683,0.242775277042838,0.183579221739002,-0.324866826935088,0.284519437680401
159,3,2019,0.516665033558589,0.796473899706903,0.149125681476577,-0.524675025444712,-0.0868344731784387
160,4,2019,-0.326381220287155,-0.323317858391519,-0.567243759978534,-0.5088889159,-0.189451860738798
161,5,2019,-0.58396298858808,-0.561089787920903,-0.697385337635109,-0.59471078961077,-0.38396289845702
162,6,2019,-0.338622095926039,-0.390406800174464,-0.58950280529226,-0.352189589714014,-0.168224862345989
163,7,2019,-0.175909048760842,-0.448555791584018,-0.189677363783277,0.196342477498653,0.238940526934805
164,8,2019,0.159973707317832,-0.324828466630968,0.0252200637973419,0.192081138278352,0.541108797107646
165,9,2019,0.67881162323018,-0.0886061296907206,-0.0362500944971771,0.136798702255245,0.329923031599006
166,10,2019,-0.130880558424138,-0.488671902323118,-0.106179970469697,0.188625531389253,0.510930890987256
167,11,2019,-0.114922120708619,-0.49538539990083,-0.00248195906226756,-0.255529257910819,1.83537937461792
168,12,2019,0.512283095933923,-0.0283359789828067,0.607569102447835,-0.391209769154808,2.66885757575554
169,1,2020,1.68848913234127,0.644273271190975,1.88539709339731,-0.434595373546135,2.53831106487347
170,2,2020,3.98008711586481,1.89541393164874,1.15264554719711,-0.272843705920651,0.588683494067515
171,3,2020,0.744231632153186,1.16486957122122,0.677888671318663,-0.148371740398195,-0.0480597563507511
172,4,2020,0.0132122695512111,-0.0408135076713813,0.224280129071597,-0.120397790632704,-0.112387780419923
173,5,2020,0.103574601994698,0.152164433859603,-0.016221245157803,-0.0964806588580663,-0.079346116298973
174,6,2020,-0.0677751096638883,-0.153801831406527,-0.0753281436531466,-0.0598617855161403,-0.0478852665268581
175,7,2020,0.000657624510851385,-0.303407675167862,0.0383707736402974,0.385276050563383,0.0394035851765775
176,8,2020,0.131586294113494,-0.31192370886646,0.0437840005793839,-0.0453969999088277,-0.0158455548788243
177,9,2020,-0.137471100949272,-0.512874214276581,-0.0226920879997075,-0.189988203362531,0.157315327050175
178,10,2020,-0.206305230932323,-0.54054542850656,-0.0725648084779127,-0.232629131087372,0.507472299814923
179,11,2020,0.287035345086814,-0.230431584470201,0.276206328505693,-0.0745262806916809,0.738460694500215
180,12,2020,-0.160894282478172,-0.545210744944079,0.357140901334228,0.338278640124818,0.602116585075594
181,1,2021,0.386275894124694,-0.126360329416543,0.0742881677520846,0.0707919640737995,1.66762132315119
182,2,2021,1.37573145693299,0.60952150734205,0.359229502676288,0.132232769499157,0.28715770308849
183,3,2021,0.590681174129717,0.810819042342664,0.900760739242058,0.202144023647029,0.21159081786462
184,4,2021,0.4002377402575,0.333595108682448,0.396042838491306,-0.117714408296543,0.454204579083165
185,5,2021,0.207573184629638,0.331387744015719,0.167405408375573,-0.143618378547232,1.12220109846113
186,6,2021,-0.139281357237656,-0.156627486191535,0.0781378232556507,-0.210353164640231,0.320035768656066
187,7,2021,-0.183191645908131,-0.380257197540038,0.0426507717485713,-0.378322640560845,0.56272461073514
188,8,2021,0.00637118966478423,-0.378954404287165,0.0542200028388227,-0.177364594311249,0.463705562972258
189,9,2021,-0.278866538688171,-0.59733142487522,0.0478467255345856,-0.200664782414932,0.149049416310988
190,10,2021,0.257531663797977,-0.326852716682391,0.150307141946461,-0.199077425934954,0.0770223024738383
191,11,2021,0.0464736320596522,-0.454285264386596,0.291401947979346,-0.108060559807807,-0.60651606543715
192,12,2021,-0.538802011143622,-0.77652196618957,-0.358878651299721,0.278865248543451,-0.929325724781856
193,1,2022,-0.0591712771481656,-0.410742889338495,-0.0762210196072628,0.236780834299289,0.195510300692003
194,2,2022,-1.12592673340791,-0.972612496104007,-0.248893789771414,0.563953187914073,-0.100918783625218
195,3,2022,-0.466506427326637,-0.55510343781168,-0.261910786580444,0.336457132219633,-0.102016915048272
196,4,2022,-0.431972261054852,-0.419298434959166,0.235410680375569,-0.00928258810267757,-0.1320975625652
197,5,2022,0.0465933541048342,0.146298404880601,0.436831377194408,0.322610089942785,-0.0889380177045904
198,6,2022,-0.00292794916486583,-0.072781747880759,0.262556929524158,-0.0323986002755646,-0.0672830527179795
199,7,2022,0.0807528650333202,-0.248210783461505,0.0038571744049789,-0.26694593541988,-0.1656358666701
200,8,2022,-0.210138081560216,-0.587979035624428,-0.0142941797446721,-0.102792988939133,-0.313502673122855
201,9,2022,-0.264716537051519,-0.612056759105786,0.0175957620238292,0.0924594310782569,-0.568782110851253
202,10,2022,0.107494166739123,-0.402925923532495,0.031849882544881,-0.0226913354898294,-0.432145643180317
203,11,2022,0.132047846349416,-0.388342750672977,0.364534193919525,-0.0917934545709276,-0.384045095259471
204,12,2022,-0.0871124187939617,-0.658693802018088,0.0404599435664164,0.0504777018204197,-1.10226545856056
205,1,2023,-0.455815722990177,-0.810902628431439,-0.541459910965786,-0.146990076432431,-1.39606570118426
206,2,2023,-2.84234788624062,-2.09230083843841,-0.754886267001232,-0.152176356289097,-0.209608483146403
207,3,2023,-0.549533614725068,-0.651795544026062,-0.606069662905949,-0.303401551782773,-0.132866453274152
208,4,2023,-0.489526229017701,-0.457628818521302,-0.334975021031709,-0.0173985450898995,-0.11180740342475
209,5,2023,-0.252061501006484,-0.160282094450467,-0.0496363958793327,0.0847239754070981,0.0196829577916582
210,6,2023,-0.0954531946839577,-0.140798152709342,-0.174177737167816,-0.168606635809685,-0.0396308232272994
211,7,2023,0.0841480393053684,-0.214424464270197,-0.0914210800327522,0.141931655978684,0.152926452597964
212,8,2023,-0.111945118399453,-0.498551438444809,-0.056540915593692,-0.083975006094902,0.070424736329791
213,9,2023,-0.163292732984262,-0.511434945990426,-0.0675325826410152,-0.173813936323629,0.102632027199859
214,10,2023,0.128591868582848,-0.365921502654417,-0.0313938371847768,-0.190572464758408,0.946442723592965
215,11,2023,0.101322374088352,-0.309501122827714,0.343528101720195,-0.306156944448917,0.952611186615774
216,12,2023,1.17370659964686,0.176145173206763,0.623694225785526,-0.169222566327992,0.0882497682015619
217,1,2024,0.371002164864102,-0.155859859573933,0.244741499679393,-0.288989531330196,-0.304487527700529
218,2,2024,-0.495867167568963,-0.592232846283268,-0.0934319019041371,-0.311920960746919,-0.161004125172772
219,3,2024,-0.374293529503481,-0.375101954233346,-0.217720133994557,-0.0668276104359035,-0.114896724150494
220,4,2024,-0.337633325689462,-0.331205465430662,0.0250251189045751,-0.0852787630381517,-0.141696960440644
221,5,2024,-0.287076810019975,-0.207862270863814,0.146129465930796,0.0362809271907196,-0.245335275086021
222,6,2024,0.15432920460272,0.0816444968916763,0.211837864664273,0.232027782412094,-0.0805850574958604
223,7,2024,0.0117910802627408,-0.329195677459448,0.176117650484374,0.0278429587549327,-0.163827320535567
224,8,2024,-0.15596849871481,-0.552252535559506,-0.0162766666560308,-0.0665041186109938,-0.332109930463505
225,9,2024,0.0220923609987449,-0.417775520917282,-0.0365837402167418,-0.169413080488427,-0.391046505094114
226,10,2024,-0.154650731058872,-0.530909808379638,-0.00538484836034481,-0.103112858691165,-0.330857830999918
227,11,2024,-0.0452104837478454,-0.50683836143053,0.0152364641182112,0.30421590286291,0.110042663955606
228,12,2024,0.715256945585973,-0.149960675706963,0.410632290879167,0.162905022505369,1.10974189510276
229,1,2025,0.796103400019002,0.147077941745684,1.54136086846795,-0.166497450770176,2.97310681061114
230,2,2025,1.93172379183535,0.848820069837281,0.3928189992474,-0.2739005643201,-0.0901322051802169
231,3,2025,-0.351251807138379,-0.442832471861152,-0.238291859082035,0.0936623279881983,-0.109212062415773
232,4,2025,-0.218604131779528,-0.254509928749641,0.262621091864655,0.576854212728142,-0.0845280621849308
233,5,2025,-0.150356608247469,-0.0793513962297203,0.24284312620334,0.39663928014315,-0.0757792452537499
234,6,2025,0.145924270235956,0.0836060179211295,0.120188247127941,0.00501984557430357,-0.0741036160866966
235,7,2025,-0.104689227679705,-0.381630992305845,0.0189225959913943,-0.284681996353543,0.00921772856360525
236,8,2025,-0.0349064242033851,-0.424639977294869,-0.0143008988891747,-0.186159765684038,-0.140503574307575
237,9,2025,-0.303861844230391,-0.606066547864762,-0.00118614971342523,-0.115988786478237,0.258101099802617
238,10,2025,-0.198032559013591,-0.554661714947087,0.0228056346396734,0.162435185190482,0.455648334057218
239,11,2025,0.453133135322963,-0.195494187630056,0.383219349179609,0.159698037860322,-0.0980837590521426
240,12,2025,-0.41882501560292,-0.691779857554801,-0.067568345144964,0.307410193870729,-0.292231626362549
241,1,2026,-0.17438476814123,-0.45778446252784,0.02587095421307,0.119050014578312,0.595655094535314
242,2,2026,-0.752902224984153,-0.820881575075618,-0.236367977804455,0.137319998549613,-0.127493789780384
243,3,2026,-0.432220734813151,-0.519645605978587,-0.260268779040158,0.153606742343489,-0.120448166066945
244,4,2026,-0.333774249567064,-0.321990057043087,0.0828354171212409,-0.000307484095634303,-0.141081067336166
245,5,2026,-0.0304041938194487,0.0438987458262854,-0.0399968435697806,-0.0736091984208807,-0.14240689245775
246,6,2026,-0.0462207884332012,-0.130064805503407,-0.109021729752137,-0.120857732510342,-0.0480371236727903
247,7,2026,-0.106261771530274,-0.35970986150286,-0.0269218054901758,0.00231096562619992,0.0216467880012552
248,8,2026,-0.0432709110412125,-0.406842027625747,-0.0477370912946263,-0.197981812026745,-0.0593843128506273
249,9,2026,-0.404825289395548,-0.621731851330013,-0.0715817077052188,-0.223235110306879,0.194817480040683
250,10,2026,-0.208819862239681,-0.51710924519929,0.0410637882799296,-0.297191712242093,0.531526748146311
251,11,2026,0.656892903793981,-0.06209844149981,0.577022635362434,-0.318242598092407,-0.263464528952416
252,12,2026,-0.423484788437008,-0.722824172823252,-0.474894023514524,-0.0189778052565188,-1.29595974895237
253,1,2027,-0.754823253128324,-0.870207923445753,-0.710484261674357,0.140346566423369,-0.317105481683965
254,2,2027,-1.38015267335342,-1.21227103236064,-0.419712085952336,0.198175901565083,-0.0821693471666483
255,3,2027,-0.239069967187477,-0.207286884701421,-0.226079512572453,-0.127358880585362,-0.0838894365373063
256,4,2027,-0.240083942351942,-0.191443546127296,-0.384037622196855,-0.278603845594119,-0.0677000041527859
257,5,2027,-0.159903744837809,-0.0930179393880446,-0.337581816487093,-0.244025964517094,0.0143026036945448
258,6,2027,-0.206562267179872,-0.263270367105416,-0.250358879260107,0.128181769354351,0.0281597518402588
259,7,2027,-0.0971574758363439,-0.342252457116661,-0.02275943703571,0.761815884849515,0.123896428581212
260,8,2027,0.19453153276224,-0.259252788497395,0.0319953737967511,0.0408736967951671,0.206887287651304
261,9,2027,-0.123928293577126,-0.504859040213594,-0.0149276435449903,-0.0462041962079578,0.401891534137502
262,10,2027,0.0368846946471946,-0.42347850256756,-0.0642180303857233,0.16248812909532,0.232263463998748
263,11,2027,-0.208834461793534,-0.527582153185838,-0.0908482920067225,-0.134096710280199,-0.0909468782497839
264,12,2027,0.0981183958843943,-0.484781947854635,-0.0222860750397754,-0.333163116110999,0.662319474227818
265,1,2028,1.20983104737785,0.104742443940545,1.05190466202241,-0.459694404353042,2.40487240621475
266,2,2028,1.14226509524572,-0.0738066596791391,0.574453900573339,-0.281941206945206,0.0191774216638743
267,3,2028,-0.0483442212610997,-0.0850251566504122,0.262308666594593,-0.12847014428672,-0.106183445134494
268,4,2028,-0.0299644486638881,-0.0854082798511715,0.182714153865839,0.145242821732838,-0.0997054394213698
269,5,2028,-0.111299768237649,-0.0666988874102109,0.104821344205603,0.0508145842212226,0.062142409960936
270,6,2028,-0.099238930236343,-0.160591067366913,0.0825605014996242,0.149265041379704,0.038773771667683
271,7,2028,0.138706551503257,-0.192752881569678,0.0896595641695661,-0.0625025476754015,0.190103878746812
